     2.062E+0001      0.000E+0000      0.000E+0000
     2.067E+0001      0.000E+0000      0.000E+0000
     2.072E+0001      0.000E+0000      0.000E+0000
     2.077E+0001      0.000E+0000      0.000E+0000
     2.082E+0001      0.000E+0000      0.000E+0000
     2.087E+0001      0.000E+0000      0.000E+0000
     2.092E+0001      0.000E+0000      0.000E+0000
     2.097E+0001      0.000E+0000      0.000E+0000
     2.102E+0001      0.000E+0000      0.000E+0000
     2.107E+0001      0.000E+0000      0.000E+0000
     2.112E+0001      0.000E+0000      0.000E+0000
     2.117E+0001      0.000E+0000      0.000E+0000
     2.122E+0001      0.000E+0000      0.000E+0000
     2.127E+0001      0.000E+0000      0.000E+0000
     2.132E+0001      0.000E+0000      0.000E+0000
     2.137E+0001      0.000E+0000      0.000E+0000
     2.142E+0001      0.000E+0000      0.000E+0000
     2.147E+0001      0.000E+0000      0.000E+0000
     2.152E+0001      0.000E+0000      0.000E+0000
     2.157E+0001      0.000E+0000      0.000E+0000
     2.162E+0001      0.000E+0000      0.000E+0000
     2.167E+0001      0.000E+0000      0.000E+0000
     2.172E+0001      0.000E+0000      0.000E+0000
     2.177E+0001      0.000E+0000      0.000E+0000
     2.182E+0001      0.000E+0000      0.000E+0000
     2.187E+0001      0.000E+0000      0.000E+0000
     2.192E+0001      0.000E+0000      0.000E+0000
     2.197E+0001      0.000E+0000      0.000E+0000
     2.202E+0001      0.000E+0000      0.000E+0000
     2.207E+0001      0.000E+0000      0.000E+0000
     2.212E+0001      0.000E+0000      0.000E+0000
     2.217E+0001      0.000E+0000      0.000E+0000
     2.222E+0001      0.000E+0000      0.000E+0000
     2.227E+0001      0.000E+0000      0.000E+0000
     2.232E+0001      0.000E+0000      0.000E+0000
     2.237E+0001      0.000E+0000      0.000E+0000
     2.242E+0001      0.000E+0000      0.000E+0000
     2.247E+0001      0.000E+0000      0.000E+0000
     2.252E+0001      0.000E+0000      0.000E+0000
     2.257E+0001      0.000E+0000      0.000E+0000
     2.262E+0001      0.000E+0000      0.000E+0000
     2.267E+0001      0.000E+0000      0.000E+0000
     2.272E+0001      0.000E+0000      0.000E+0000
     2.277E+0001      0.000E+0000      0.000E+0000
     2.282E+0001      0.000E+0000      0.000E+0000
     2.287E+0001      0.000E+0000      0.000E+0000
     2.292E+0001      0.000E+0000      0.000E+0000
     2.297E+0001      0.000E+0000      0.000E+0000
     2.302E+0001      0.000E+0000      0.000E+0000
     2.307E+0001      0.000E+0000      0.000E+0000
     2.312E+0001      0.000E+0000      0.000E+0000
     2.317E+0001      0.000E+0000      0.000E+0000
     2.322E+0001      0.000E+0000      0.000E+0000
     2.327E+0001      0.000E+0000      0.000E+0000
     2.332E+0001      0.000E+0000      0.000E+0000
     2.337E+0001      0.000E+0000      0.000E+0000
     2.342E+0001      0.000E+0000      0.000E+0000
     2.347E+0001      0.000E+0000      0.000E+0000
     2.352E+0001      0.000E+0000      0.000E+0000
     2.357E+0001      0.000E+0000      0.000E+0000
     2.362E+0001      0.000E+0000      0.000E+0000
     2.367E+0001      0.000E+0000      0.000E+0000
     2.372E+0001      0.000E+0000      0.000E+0000
     2.377E+0001      0.000E+0000      0.000E+0000
     2.382E+0001      0.000E+0000      0.000E+0000
     2.387E+0001      0.000E+0000      0.000E+0000
     2.392E+0001      0.000E+0000      0.000E+0000
     2.397E+0001      0.000E+0000      0.000E+0000
     2.402E+0001      0.000E+0000      0.000E+0000
     2.407E+0001      0.000E+0000      0.000E+0000
     2.412E+0001      0.000E+0000      0.000E+0000
     2.417E+0001      0.000E+0000      0.000E+0000
     2.422E+0001      0.000E+0000      0.000E+0000
     2.427E+0001      0.000E+0000      0.000E+0000
     2.432E+0001      0.000E+0000      0.000E+0000
     2.437E+0001      0.000E+0000      0.000E+0000
     2.442E+0001      0.000E+0000      0.000E+0000
     2.447E+0001      0.000E+0000      0.000E+0000
     2.452E+0001      0.000E+0000      0.000E+0000
     2.457E+0001      0.000E+0000      0.000E+0000
     2.462E+0001      0.000E+0000      0.000E+0000
     2.467E+0001      0.000E+0000      0.000E+0000
     2.472E+0001      0.000E+0000      0.000E+0000
     2.477E+0001      0.000E+0000      0.000E+0000
     2.482E+0001      0.000E+0000      0.000E+0000
     2.487E+0001      0.000E+0000      0.000E+0000
     2.492E+0001      0.000E+0000      0.000E+0000
     2.497E+0001      0.000E+0000      0.000E+0000
     2.503E+0001      0.000E+0000      0.000E+0000
     2.508E+0001      0.000E+0000      0.000E+0000
     2.513E+0001      0.000E+0000      0.000E+0000
     2.518E+0001      0.000E+0000      0.000E+0000
     2.523E+0001      0.000E+0000      0.000E+0000
     2.528E+0001      0.000E+0000      0.000E+0000
     2.533E+0001      0.000E+0000      0.000E+0000
     2.538E+0001      0.000E+0000      0.000E+0000
     2.543E+0001      0.000E+0000      0.000E+0000
     2.548E+0001      0.000E+0000      0.000E+0000
     2.553E+0001      0.000E+0000      0.000E+0000
     2.558E+0001      0.000E+0000      0.000E+0000
     2.563E+0001      0.000E+0000      0.000E+0000
     2.568E+0001      0.000E+0000      0.000E+0000
     2.573E+0001      0.000E+0000      0.000E+0000
     2.578E+0001      0.000E+0000      0.000E+0000
     2.583E+0001      0.000E+0000      0.000E+0000
     2.588E+0001      0.000E+0000      0.000E+0000
     2.593E+0001      0.000E+0000      0.000E+0000
     2.598E+0001      0.000E+0000      0.000E+0000
     2.603E+0001      0.000E+0000      0.000E+0000
     2.608E+0001      0.000E+0000      0.000E+0000
     2.613E+0001      0.000E+0000      0.000E+0000
     2.618E+0001      0.000E+0000      0.000E+0000
     2.623E+0001      0.000E+0000      0.000E+0000
     2.628E+0001      0.000E+0000      0.000E+0000
     2.633E+0001      0.000E+0000      0.000E+0000
     2.638E+0001      0.000E+0000      0.000E+0000
     2.643E+0001      0.000E+0000      0.000E+0000
     2.648E+0001      0.000E+0000      0.000E+0000
     2.653E+0001      0.000E+0000      0.000E+0000
     2.658E+0001      0.000E+0000      0.000E+0000
     2.663E+0001      0.000E+0000      0.000E+0000
     2.668E+0001      0.000E+0000      0.000E+0000
     2.673E+0001      0.000E+0000      0.000E+0000
     2.678E+0001      0.000E+0000      0.000E+0000
     2.683E+0001      0.000E+0000      0.000E+0000
     2.688E+0001      0.000E+0000      0.000E+0000
     2.693E+0001      0.000E+0000      0.000E+0000
     2.698E+0001      0.000E+0000      0.000E+0000
     2.703E+0001      0.000E+0000      0.000E+0000
     2.708E+0001      0.000E+0000      0.000E+0000
     2.713E+0001      0.000E+0000      0.000E+0000
     2.718E+0001      0.000E+0000      0.000E+0000
     2.723E+0001      0.000E+0000      0.000E+0000
     2.728E+0001      0.000E+0000      0.000E+0000
